ID,Sev,Pri,State,Product,Comp,Summary,Sum
36992,nor,P3,RESO,JDT,Text,[misc][reconciling] Inconsistent reconciling with static ...,'[misc][reconciling] Inconsistent reconciling with static ...'
36993,cri,P1,RESO,Platform,SWT,Tracing options not displayed in Run-time Workbench run c...,'Tracing options not displayed in Run-time Workbench run c...'
36997,nor,P3,RESO,Platform,SWT,DCR: Accessibility on GTK,'DCR: Accessibility on GTK'
37001,min,P3,RESO,JDT,Text,[typing] switch indentation not conform to Java Coding Co...,'[typing] switch indentation not conform to Java Coding Co...'
37006,nor,P3,VERI,JDT,Core,2 tasks in the tasks view instead of one,'2 tasks in the tasks view instead of one'
37007,nor,P2,VERI,Platform,Ant,NPE with missing name for property,'NPE with missing name for property'
37012,nor,P3,RESO,PDE,UI,Plugin source not found,'Plugin source not found'
37025,enh,P3,RESO,Platform,Update,Feature id should be visible in the Preview view,'Feature id should be visible in the Preview view'
37029,nor,P3,RESO,Platform,SWT,Display.getFocusControl() should answer new focus widget ...,'Display.getFocusControl() should answer new focus widget ...'
37030,nor,P3,RESO,Platform,SWT,No focus listener control in SWT combo on Linux platform,'No focus listener control in SWT combo on Linux platform'
37040,maj,P3,VERI,JDT,Core,VerifyError  Illegal target of jump or branch ,'VerifyError  Illegal target of jump or branch '
37046,nor,P2,RESO,JDT,UI,Refactor failed to perform a rename action due to NPE,'Refactor failed to perform a rename action due to NPE'
37052,maj,P1,RESO,Platform,SWT,Shells assuming SWT.RESIZE on GTK and Motif (BBAWT),'Shells assuming SWT.RESIZE on GTK and Motif (BBAWT)'
37053,nor,P3,RESO,JDT,UI,unused private fields quick fix,'unused private fields quick fix'
37056,nor,P3,VERI,Platform,Ant,NPE creating new Ant config,'NPE creating new Ant config'
37057,enh,P3,VERI,JDT,Core,Code Formatter: Reduce number of blank lines to 1,'Code Formatter: Reduce number of blank lines to 1'
37059,nor,P3,VERI,Platform,Ant,Better error reporting when arguments cannot be expanded,'Better error reporting when arguments cannot be expanded'
37060,nor,P2,VERI,Platform,Ant,Ant core preference store persistance,'Ant core preference store persistance'
37062,nor,P3,VERI,JDT,Debug,Newly added JRE flagged as default,'Newly added JRE flagged as default'
37065,nor,P3,RESO,Platform,SWT,Spacing bug in RowLayout,'Spacing bug in RowLayout'
37067,cri,P1,RESO,Platform,UI,[View Mgmt] NPE from Perspective.removeFastView(),'[View Mgmt] NPE from Perspective.removeFastView()'
37070,nor,P3,VERI,Platform,Ant,[README] XDoclet support from within Eclipse,'[README] XDoclet support from within Eclipse'
37073,nor,P3,RESO,Platform,Resource,[autorefresh] win32 plugin throws an exception on Linux,'[autorefresh] win32 plugin throws an exception on Linux'
37074,nor,P3,VERI,Platform,Ant,External tool builders should not default to run in the b...,'External tool builders should not default to run in the b...'
37075,blo,P3,RESO,Platform,SWT,I20030429: no swt-carbon-3002 in java.library.path,'I20030429: no swt-carbon-3002 in java.library.path'
37076,maj,P3,RESO,Platform,SWT,Gtk CRITICAL warning gtktreeview.c,'Gtk CRITICAL warning gtktreeview.c'
37079,nor,P3,RESO,JDT,Text,Imported Java Templates : reversed typing in custom varia...,'Imported Java Templates : reversed typing in custom varia...'
37088,nor,P2,VERI,Platform,Ant,Argument expansion consistently fails,'Argument expansion consistently fails'
37090,nor,P3,VERI,Platform,Debug,Apply/Revert incorrectly enabled for Environment tab,'Apply/Revert incorrectly enabled for Environment tab'
37091,nor,P3,VERI,Platform,Debug,Need icon for environment tab and variables,'Need icon for environment tab and variables'
37092,nor,P3,VERI,Platform,Debug,Environment tab variables should be sorted.,'Environment tab variables should be sorted.'
37094,nor,P3,VERI,Platform,Ant,Specifying -D with spaces differs from cmd line,'Specifying -D with spaces differs from cmd line'
37095,nor,P3,RESO,Platform,SWT,BIDI - When starting Eclipse from Arabic locale it is alw...,'BIDI - When starting Eclipse from Arabic locale it is alw...'
37100,nor,P3,RESO,JDT,UI,Move refactoring introduces unused import [refactoring],'Move refactoring introduces unused import [refactoring]'
37102,nor,P3,RESO,Platform,SWT,Eclipse doesn't start,'Eclipse doesn't start'
37106,enh,P3,VERI,JDT,Core,Code Formatter: Option to double indent wrapped lines in ...,'Code Formatter: Option to double indent wrapped lines in ...'
37111,nor,P3,VERI,JDT,Core,classpath file - java source attachment shouldn't hardcod...,'classpath file - java source attachment shouldn't hardcod...'
37117,nor,P3,RESO,PDE,UI,Plug-in creation error/bug: Path must include project and...,'Plug-in creation error/bug: Path must include project and...'
37120,nor,P3,RESO,Platform,Text,Emacs C-f and C-b are much slower that corresponding arro...,'Emacs C-f and C-b are much slower that corresponding arro...'
37127,enh,P3,RESO,JDT,UI,add checkbox for  public abstract  in Extract Interface [...,'add checkbox for  public abstract  in Extract Interface [...'
37131,nor,P3,RESO,JDT,Text,[content assist]  Error accessing compilation unit  when ...,'[content assist]  Error accessing compilation unit  when ...'
37132,nor,P3,RESO,PDE,UI,Changing the library resets the source folders,'Changing the library resets the source folders'
37134,enh,P3,RESO,Platform,Text,[Encoding] Internalization and character sets,'[Encoding] Internalization and character sets'
37136,nor,P3,RESO,PDE,UI,ClassCastException during site build,'ClassCastException during site build'
37138,nor,P3,RESO,Platform,SWT,GC.drawImage throws Exception with boundary conditions (B...,'GC.drawImage throws Exception with boundary conditions (B...'
37140,nor,P3,RESO,Platform,SWT,GC.drawImage throws SWTError with boundary conditions (BB...,'GC.drawImage throws SWTError with boundary conditions (BB...'
37141,nor,P3,VERI,Platform,Debug,Common tab icon should not be a bug,'Common tab icon should not be a bug'
37142,nor,P3,RESO,PDE,UI,NPE creating some plugins,'NPE creating some plugins'
37143,nor,P3,RESO,Platform,UI,[WorkingSets] API addition to IWorkingSetManager to recre...,'[WorkingSets] API addition to IWorkingSetManager to recre...'
37144,nor,P3,RESO,Platform,UI,[Linked Resources] NPE calling CreateLinkedResourceGroup....,'[Linked Resources] NPE calling CreateLinkedResourceGroup....'
37146,nor,P3,RESO,Platform,Help,New icon needed for synchronize button added to help navi...,'New icon needed for synchronize button added to help navi...'
37149,nor,P3,RESO,JDT,UI,SocketUtil.findUnusedLocalPort bug [JUnit],'SocketUtil.findUnusedLocalPort bug [JUnit]'
37150,nor,P3,RESO,PDE,UI,While creating a new Plugin project  I cannot specify no ...,'While creating a new Plugin project  I cannot specify no ...'
37151,cri,P2,RESO,Platform,Help,User problem with synchronization button,'User problem with synchronization button'
37155,nor,P3,RESO,Platform,UI,[Preferences] StringButtonFieldEditor should disable butt...,'[Preferences] StringButtonFieldEditor should disable butt...'
37163,maj,P3,RESO,Platform,SWT,Crash on startup:  Cannot open font file for font Verdana...,'Crash on startup:  Cannot open font file for font Verdana...'
37164,nor,P3,RESO,Platform,SWT,Crash when opening a MessageBox on a Text focusLost event,'Crash when opening a MessageBox on a Text focusLost event'
37171,min,P3,VERI,JDT,Debug,NPE closing an Editor,'NPE closing an Editor'
37172,nor,P3,RESO,Platform,SWT,TableColumn align style has no effect on GTK,'TableColumn align style has no effect on GTK'
37173,nor,P3,VERI,Platform,Ant,VariableSelectionDialog needs a key listener,'VariableSelectionDialog needs a key listener'
37175,nor,P3,RESO,JDT,UI,push down: syntax error on multi-declaration fields,'push down: syntax error on multi-declaration fields'
37178,min,P4,RESO,JDT,UI,drag and drop movement of a class addes package.* to impo...,'drag and drop movement of a class addes package.* to impo...'
37179,maj,P3,VERI,Platform,Debug,LaunchView.selectAndReveal doesn't account for partial do...,'LaunchView.selectAndReveal doesn't account for partial do...'
37180,enh,P3,VERI,Platform,Ant,Ant editor errors and warnings should appear in the probl...,'Ant editor errors and warnings should appear in the probl...'
37185,nor,P3,VERI,Platform,Ant,Properties not sorted properly after edit,'Properties not sorted properly after edit'
37186,maj,P2,RESO,Platform,Help,Search indexes generated for similar locales,'Search indexes generated for similar locales'
37188,cri,P3,RESO,Platform,Help,Expose Tomcat performance configuration variables,'Expose Tomcat performance configuration variables'
37197,enh,P3,RESO,JDT,UI,Basepath for relative pathes in JAR-exporter,'Basepath for relative pathes in JAR-exporter'
37198,nor,P3,RESO,Platform,SWT,gtk2 im - imhangul (korean IM) work bad in Eclipse,'gtk2 im - imhangul (korean IM) work bad in Eclipse'
37200,nor,P3,VERI,JDT,Core, Source->Generate Delegate Methods...  fails,' Source->Generate Delegate Methods...  fails'
37205,enh,P3,RESO,Platform,Update,Add support for NTLM authentication on HTTP proxies,'Add support for NTLM authentication on HTTP proxies'
37209,nor,P3,RESO,Platform,Team,CVS operations freezes  lockup and don't respond after  c...,'CVS operations freezes  lockup and don't respond after  c...'
37212,nor,P3,RESO,Platform,SWT,Order sependencies in setting up menus,'Order sependencies in setting up menus'
37214,nor,P3,RESO,JDT,UI,quick fix  add unimplemented methods  failes for anonymou...,'quick fix  add unimplemented methods  failes for anonymou...'
37215,maj,P3,RESO,Platform,Resource,createExecutableExtension does not catch missing super class,'createExecutableExtension does not catch missing super class'
37216,nor,P3,VERI,JDT,Debug,test failed due to  zip file closed ,'test failed due to  zip file closed '
37218,nor,P3,RESO,JDT,UI,Extract method: For non static inner types allow extracti...,'Extract method: For non static inner types allow extracti...'
37222,nor,P3,RESO,JDT,UI,Enable/Disable paste - currently being done incorrectly [...,'Enable/Disable paste - currently being done incorrectly [...'
37224,maj,P3,VERI,Platform,Search,TextSearch should use IDocument if one opened,'TextSearch should use IDocument if one opened'
37231,maj,P2,CLOS,JDT,UI,Qualified Name if you create a test case [JUnit],'Qualified Name if you create a test case [JUnit]'
37234,maj,P3,RESO,Platform,CVS,[CVS Core] Missing template file is not handled properly,'[CVS Core] Missing template file is not handled properly'
37241,nor,P3,VERI,Platform,Debug,Support for core variables,'Support for core variables'
37248,nor,P2,VERI,Platform,Ant,Make org.eclipse.ant.tests.ui part of the build,'Make org.eclipse.ant.tests.ui part of the build'
37249,nor,P3,RESO,JDT,UI,Export Javadoc does not give any error when the path to j...,'Export Javadoc does not give any error when the path to j...'
37253,tri,P3,RESO,Platform,UI,[Dialogs] Font to text control of InputDialog is not set,'[Dialogs] Font to text control of InputDialog is not set'
37254,nor,P3,RESO,PDE,UI,New PDE project creation - NPE and error reports about .c...,'New PDE project creation - NPE and error reports about .c...'
37263,enh,P3,VERI,Platform,Debug,Support for generic console,'Support for generic console'
37264,nor,P3,VERI,JDT,Debug,NPE in test suite,'NPE in test suite'
37267,enh,P3,RESO,JDT,UI,Compiler Preference for warning:  The local variable <var...,'Compiler Preference for warning:  The local variable <var...'
37271,nor,P3,VERI,JDT,Debug,suspend event fired before suspend occurrs,'suspend event fired before suspend occurrs'
37273,nor,P2,RESO,JDT,UI,Ctrl+1 to rename is inconsistent [quick assist],'Ctrl+1 to rename is inconsistent [quick assist]'
37274,nor,P3,VERI,JDT,Core,Deadlock on plugin import,'Deadlock on plugin import'
37277,enh,P3,RESO,Platform,UI,Title Area Dialog requires navigation to the error message,'Title Area Dialog requires navigation to the error message'
37280,nor,P3,RESO,Platform,UI,[KeyBindinds] Select view/editor/perspective should have ...,'[KeyBindinds] Select view/editor/perspective should have ...'
37283,nor,P3,RESO,JDT,UI,Getter/Setter dialog suggestions,'Getter/Setter dialog suggestions'
37284,maj,P3,RESO,JDT,UI, public  folders are cannot be traversed,' public  folders are cannot be traversed'
37285,enh,P3,RESO,Platform,SWT,Add Tiff support,'Add Tiff support'
37286,nor,P2,RESO,JDT,UI,SourceReferenceAction.isDeletedFromEditor fails on initia...,'SourceReferenceAction.isDeletedFromEditor fails on initia...'
37287,enh,P3,VERI,Platform,Ant,Ant view not persisted within session,'Ant view not persisted within session'
37288,nor,P2,VERI,JDT,Debug,StepIntoSelectionHandler is filtering events from same de...,'StepIntoSelectionHandler is filtering events from same de...'
37290,nor,P3,RESO,JDT,UI,call hierarchy: Searching for callees into anonymous inne...,'call hierarchy: Searching for callees into anonymous inne...'
37292,nor,P2,RESO,Platform,Team,[CVS Core] Unable to synchronize - Cannot close connection,'[CVS Core] Unable to synchronize - Cannot close connection'
37293,nor,P2,RESO,Platform,SWT,BIDI:GC.drawImage(0  ... draws at 1  ... when using RIGHT...,'BIDI:GC.drawImage(0  ... draws at 1  ... when using RIGHT...'
37297,nor,P3,RESO,Platform,UI,[Contributions] SubStatusLineManager.setVisible handles m...,'[Contributions] SubStatusLineManager.setVisible handles m...'
37299,nor,P2,RESO,Platform,SWT,BIDI:Caret cheese when resizing RIGHT_TO_LEFT StyledText,'BIDI:Caret cheese when resizing RIGHT_TO_LEFT StyledText'
37303,nor,P3,RESO,Platform,SWT,Remove X dependency,'Remove X dependency'
37307,enh,P3,RESO,JDT,UI,Package explorer: enable copy for multi-selected projects...,'Package explorer: enable copy for multi-selected projects...'
37309,maj,P2,RESO,Platform,Update,Install/Update wizard throws NPE  and couldn't download u...,'Install/Update wizard throws NPE  and couldn't download u...'
